REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,3/15/2022 19:55,8031.05,93.21,TRADE
NSW1,3/15/2022 20:00,7960.67,94.48,TRADE
NSW1,3/15/2022 20:05,7987.67,93.21,TRADE
NSW1,3/15/2022 20:10,7908.92,93.21,TRADE
NSW1,3/15/2022 20:15,7866.17,99.3,TRADE
NSW1,3/15/2022 20:20,7883.45,88.82,TRADE
NSW1,3/15/2022 20:25,7700.02,87.26,TRADE
NSW1,3/15/2022 20:30,7704.32,70.97,TRADE
NSW1,3/15/2022 20:35,7744.7,91.62,TRADE
NSW1,3/15/2022 20:40,7718.78,82.92,TRADE
NSW1,3/15/2022 20:45,7651.04,78.97,TRADE
NSW1,3/15/2022 20:50,7625.62,78.97,TRADE
NSW1,3/15/2022 20:55,7554.47,73.1,TRADE
NSW1,3/15/2022 21:00,7506.56,70.75,TRADE
NSW1,3/15/2022 21:05,7597.68,82.31,TRADE
NSW1,3/15/2022 21:10,7553.93,87.01,TRADE
NSW1,3/15/2022 21:15,7519.58,87.08,TRADE
NSW1,3/15/2022 21:20,7525.56,85.9,TRADE
NSW1,3/15/2022 21:25,7566.72,87.35,TRADE
NSW1,3/15/2022 21:30,7462.92,78.97,TRADE
NSW1,3/15/2022 21:35,7531.14,89.97,TRADE
NSW1,3/15/2022 21:40,7496.45,85,TRADE
NSW1,3/15/2022 21:45,7500.28,85,TRADE
NSW1,3/15/2022 21:50,7443.73,85,TRADE
NSW1,3/15/2022 21:55,7308.63,75.8,TRADE
NSW1,3/15/2022 22:00,7369.4,78.97,TRADE
NSW1,3/15/2022 22:05,7419.38,89.97,TRADE
NSW1,3/15/2022 22:10,7459.33,89.99,TRADE
NSW1,3/15/2022 22:15,7406.48,89.99,TRADE
NSW1,3/15/2022 22:20,7431.37,93.21,TRADE
NSW1,3/15/2022 22:25,7391.56,89.99,TRADE
NSW1,3/15/2022 22:30,7395.99,91.92,TRADE
NSW1,3/15/2022 22:35,7437.35,99.31,TRADE
NSW1,3/15/2022 22:40,7340.24,93.21,TRADE
NSW1,3/15/2022 22:45,7375.11,99.3,TRADE
NSW1,3/15/2022 22:50,7365.76,107,TRADE
NSW1,3/15/2022 22:55,7367.37,107,TRADE
NSW1,3/15/2022 23:00,7234.5,93.21,TRADE
NSW1,3/15/2022 23:05,7330.82,122.51,TRADE
NSW1,3/15/2022 23:10,7203.19,107,TRADE
NSW1,3/15/2022 23:15,7256.62,120,TRADE
NSW1,3/15/2022 23:20,7212.59,99.3,TRADE
NSW1,3/15/2022 23:25,7113.69,99.3,TRADE
NSW1,3/15/2022 23:30,7167.9,101.9,TRADE
NSW1,3/15/2022 23:35,7175.89,120,TRADE
NSW1,3/15/2022 23:40,7187.08,107,TRADE
NSW1,3/15/2022 23:45,7184.35,107,TRADE
NSW1,3/15/2022 23:50,7121.22,107,TRADE
NSW1,3/15/2022 23:55,7129.11,107,TRADE
NSW1,3/16/2022 0:00,7138.22,107,TRADE
NSW1,3/16/2022 0:05,7106.66,107,TRADE
NSW1,3/16/2022 0:10,6931.64,89.99,TRADE
NSW1,3/16/2022 0:15,7001.33,107,TRADE
NSW1,3/16/2022 0:20,6979.22,99.3,TRADE
NSW1,3/16/2022 0:25,6969.8,99.3,TRADE
NSW1,3/16/2022 0:30,6859.3,93.21,TRADE
NSW1,3/16/2022 0:35,6913.64,107,TRADE
NSW1,3/16/2022 0:40,6905.61,93.21,TRADE
NSW1,3/16/2022 0:45,6811.44,89.99,TRADE
NSW1,3/16/2022 0:50,6782.3,93.21,TRADE
NSW1,3/16/2022 0:55,6701.97,89.99,TRADE
NSW1,3/16/2022 1:00,6599.48,89.97,TRADE
NSW1,3/16/2022 1:05,6671.24,99.3,TRADE
NSW1,3/16/2022 1:10,6600.09,89.97,TRADE
NSW1,3/16/2022 1:15,6548.48,89.97,TRADE
NSW1,3/16/2022 1:20,6409.75,85,TRADE
NSW1,3/16/2022 1:25,6491.31,89.97,TRADE
NSW1,3/16/2022 1:30,6482.06,89.97,TRADE
NSW1,3/16/2022 1:35,6423.28,89.97,TRADE
NSW1,3/16/2022 1:40,6451.41,100.67,TRADE
NSW1,3/16/2022 1:45,6357.9,89.97,TRADE
NSW1,3/16/2022 1:50,6278.22,89.97,TRADE
NSW1,3/16/2022 1:55,6320.78,99.3,TRADE
NSW1,3/16/2022 2:00,6277.68,89.99,TRADE
NSW1,3/16/2022 2:05,6278.03,89.97,TRADE
NSW1,3/16/2022 2:10,6234.67,89.97,TRADE
NSW1,3/16/2022 2:15,6240.79,89.97,TRADE
NSW1,3/16/2022 2:20,6195.54,89.97,TRADE
NSW1,3/16/2022 2:25,6218.42,89.97,TRADE
NSW1,3/16/2022 2:30,6202.63,89.97,TRADE
NSW1,3/16/2022 2:35,6147.25,85,TRADE
NSW1,3/16/2022 2:40,6132.48,85,TRADE
NSW1,3/16/2022 2:45,6201.44,89.97,TRADE
NSW1,3/16/2022 2:50,6160.04,85,TRADE
NSW1,3/16/2022 2:55,6159.49,89.97,TRADE
NSW1,3/16/2022 3:00,6151.41,89.97,TRADE
NSW1,3/16/2022 3:05,6225.51,89.97,TRADE
NSW1,3/16/2022 3:10,6216.52,89.97,TRADE
NSW1,3/16/2022 3:15,6116.09,85,TRADE
NSW1,3/16/2022 3:20,6179.19,89.97,TRADE
NSW1,3/16/2022 3:25,6160.41,85,TRADE
NSW1,3/16/2022 3:30,6156.22,89.97,TRADE
NSW1,3/16/2022 3:35,6160,85,TRADE
NSW1,3/16/2022 3:40,6230.72,89.97,TRADE
NSW1,3/16/2022 3:45,6250.54,89.97,TRADE
NSW1,3/16/2022 3:50,6253.21,89.97,TRADE
NSW1,3/16/2022 3:55,6233.24,89.97,TRADE
NSW1,3/16/2022 4:00,6326.2,89.97,TRADE
NSW1,3/16/2022 4:05,6326.59,89.97,TRADE
NSW1,3/16/2022 4:10,6360.24,89.97,TRADE
NSW1,3/16/2022 4:15,6412.5,99.3,TRADE
NSW1,3/16/2022 4:20,6382.51,89.97,TRADE
NSW1,3/16/2022 4:25,6489.12,99.3,TRADE
NSW1,3/16/2022 4:30,6467.44,89.97,TRADE
NSW1,3/16/2022 4:35,6534.68,85,TRADE
NSW1,3/16/2022 4:40,6561.37,85,TRADE
NSW1,3/16/2022 4:45,6591.8,85,TRADE
NSW1,3/16/2022 4:50,6610.7,85,TRADE
NSW1,3/16/2022 4:55,6567.81,78.97,TRADE
NSW1,3/16/2022 5:00,6637.47,85,TRADE
NSW1,3/16/2022 5:05,6759.13,85,TRADE
NSW1,3/16/2022 5:10,6916.77,89.97,TRADE
NSW1,3/16/2022 5:15,7006.81,89.97,TRADE
NSW1,3/16/2022 5:20,7090.32,93.21,TRADE
NSW1,3/16/2022 5:25,7150.35,99.3,TRADE
NSW1,3/16/2022 5:30,7174.96,99.3,TRADE
NSW1,3/16/2022 5:35,7304.93,89.97,TRADE
NSW1,3/16/2022 5:40,7336.26,89.97,TRADE
NSW1,3/16/2022 5:45,7361.9,93.21,TRADE
NSW1,3/16/2022 5:50,7426.79,93.21,TRADE
NSW1,3/16/2022 5:55,7491.59,99.3,TRADE
NSW1,3/16/2022 6:00,7583.82,122.51,TRADE
NSW1,3/16/2022 6:05,7653.46,91.15,TRADE
NSW1,3/16/2022 6:10,7658.51,99.3,TRADE
NSW1,3/16/2022 6:15,7770.16,99.3,TRADE
NSW1,3/16/2022 6:20,7762.59,89.97,TRADE
NSW1,3/16/2022 6:25,7857.55,101.2,TRADE
NSW1,3/16/2022 6:30,7850.14,99.3,TRADE
NSW1,3/16/2022 6:35,7899.29,99.3,TRADE
NSW1,3/16/2022 6:40,7964.06,101.72,TRADE
NSW1,3/16/2022 6:45,7936.44,99.31,TRADE
NSW1,3/16/2022 6:50,7894.19,99.3,TRADE
NSW1,3/16/2022 6:55,7893.98,101.11,TRADE
NSW1,3/16/2022 7:00,7936.71,99.31,TRADE
NSW1,3/16/2022 7:05,7905.51,92.36,TRADE
NSW1,3/16/2022 7:10,7943.4,79.32,TRADE
NSW1,3/16/2022 7:15,7897.47,75.88,TRADE
NSW1,3/16/2022 7:20,7850.74,85.27,TRADE
NSW1,3/16/2022 7:25,7887.86,74.26,TRADE
NSW1,3/16/2022 7:30,7786.11,70.97,TRADE
NSW1,3/16/2022 7:35,7795.67,71,TRADE
NSW1,3/16/2022 7:40,7823.66,84.56,TRADE
NSW1,3/16/2022 7:45,7767.36,84.44,TRADE
NSW1,3/16/2022 7:50,7731.2,83.03,TRADE
NSW1,3/16/2022 7:55,7773.44,83.87,TRADE
NSW1,3/16/2022 8:00,7794.02,94.45,TRADE
NSW1,3/16/2022 8:05,7746.49,93.21,TRADE
NSW1,3/16/2022 8:10,7830.39,84.2,TRADE
NSW1,3/16/2022 8:15,7736.38,82.85,TRADE
NSW1,3/16/2022 8:20,7718.97,104.43,TRADE
NSW1,3/16/2022 8:25,7574.04,121.85,TRADE
NSW1,3/16/2022 8:30,7696.18,112.52,TRADE
NSW1,3/16/2022 8:35,7765.64,122.75,TRADE
NSW1,3/16/2022 8:40,7716.72,141.89,TRADE
NSW1,3/16/2022 8:45,7653.62,122.51,TRADE
NSW1,3/16/2022 8:50,7778.02,122.51,TRADE
NSW1,3/16/2022 8:55,7676.21,120,TRADE
NSW1,3/16/2022 9:00,7695.84,120,TRADE
NSW1,3/16/2022 9:05,7694.75,117.99,TRADE
NSW1,3/16/2022 9:10,7688.29,117.99,TRADE
NSW1,3/16/2022 9:15,7574.35,108.49,TRADE
NSW1,3/16/2022 9:20,7568.08,108.69,TRADE
NSW1,3/16/2022 9:25,7578.82,109.5,TRADE
NSW1,3/16/2022 9:30,7559.01,99.9,TRADE
NSW1,3/16/2022 9:35,7581.28,107,TRADE
NSW1,3/16/2022 9:40,7539.8,99.31,TRADE
NSW1,3/16/2022 9:45,7511.35,99.31,TRADE
NSW1,3/16/2022 9:50,7488.2,107,TRADE
NSW1,3/16/2022 9:55,7460.55,107,TRADE
NSW1,3/16/2022 10:00,7409.84,107,TRADE
NSW1,3/16/2022 10:05,7389.36,110.4,TRADE
NSW1,3/16/2022 10:10,7387.64,110.89,TRADE
NSW1,3/16/2022 10:15,7326.11,109.68,TRADE
NSW1,3/16/2022 10:20,7285.27,107,TRADE
NSW1,3/16/2022 10:25,7233.32,107,TRADE
NSW1,3/16/2022 10:30,7279.79,107,TRADE
NSW1,3/16/2022 10:35,7320.85,107,TRADE
NSW1,3/16/2022 10:40,7259.49,107,TRADE
NSW1,3/16/2022 10:45,7211.55,99.31,TRADE
NSW1,3/16/2022 10:50,7236.23,89.97,TRADE
NSW1,3/16/2022 10:55,7185.67,89.97,TRADE
NSW1,3/16/2022 11:00,7180.29,93.99,TRADE
NSW1,3/16/2022 11:05,7115.96,99.31,TRADE
NSW1,3/16/2022 11:10,7092.95,93.21,TRADE
NSW1,3/16/2022 11:15,7142.07,93.21,TRADE
NSW1,3/16/2022 11:20,7153.04,93.21,TRADE
NSW1,3/16/2022 11:25,7194.64,118.06,TRADE
NSW1,3/16/2022 11:30,7208.04,118.76,TRADE
NSW1,3/16/2022 11:35,7266.78,107.45,TRADE
NSW1,3/16/2022 11:40,7215.31,105.27,TRADE
NSW1,3/16/2022 11:45,7246.84,107.04,TRADE
NSW1,3/16/2022 11:50,7284.38,117.46,TRADE
NSW1,3/16/2022 11:55,7236.23,116.5,TRADE
NSW1,3/16/2022 12:00,7213.01,115.56,TRADE
NSW1,3/16/2022 12:05,7201.42,115.41,TRADE
NSW1,3/16/2022 12:10,7221.58,120,TRADE
NSW1,3/16/2022 12:15,7258.16,116.5,TRADE
NSW1,3/16/2022 12:20,7222.12,116.94,TRADE
NSW1,3/16/2022 12:25,7215.36,120,TRADE
NSW1,3/16/2022 12:30,7174.73,117.99,TRADE
NSW1,3/16/2022 12:35,7191.68,122.51,TRADE
NSW1,3/16/2022 12:40,7217.53,120,TRADE
NSW1,3/16/2022 12:45,7200.4,122.51,TRADE
NSW1,3/16/2022 12:50,7142.51,120,TRADE
NSW1,3/16/2022 12:55,7190.21,120,TRADE
NSW1,3/16/2022 13:00,7201.75,120,TRADE
NSW1,3/16/2022 13:05,7275.67,120,TRADE
NSW1,3/16/2022 13:10,7285.19,117.99,TRADE
NSW1,3/16/2022 13:15,7263.69,89.97,TRADE
NSW1,3/16/2022 13:20,7277.95,89.97,TRADE
NSW1,3/16/2022 13:25,7272.36,89.97,TRADE
NSW1,3/16/2022 13:30,7322.43,89.97,TRADE
NSW1,3/16/2022 13:35,7281.99,89.97,TRADE
NSW1,3/16/2022 13:40,7271.17,93.21,TRADE
NSW1,3/16/2022 13:45,7302.14,89.97,TRADE
NSW1,3/16/2022 13:50,7270.43,118.99,TRADE
NSW1,3/16/2022 13:55,7351.01,93.36,TRADE
NSW1,3/16/2022 14:00,7357.17,89.97,TRADE
NSW1,3/16/2022 14:05,7385.03,117.01,TRADE
NSW1,3/16/2022 14:10,7389.08,103.83,TRADE
NSW1,3/16/2022 14:15,7415.06,99.59,TRADE
NSW1,3/16/2022 14:20,7395.87,101,TRADE
NSW1,3/16/2022 14:25,7436.45,90.19,TRADE
NSW1,3/16/2022 14:30,7502.13,89.66,TRADE
NSW1,3/16/2022 14:35,7450.92,80.65,TRADE
NSW1,3/16/2022 14:40,7492.25,124.23,TRADE
NSW1,3/16/2022 14:45,7497.66,139.43,TRADE
NSW1,3/16/2022 14:50,7512.51,92.17,TRADE
NSW1,3/16/2022 14:55,7617.2,93.33,TRADE
NSW1,3/16/2022 15:00,7635.35,99.3,TRADE
NSW1,3/16/2022 15:05,7698.58,99.83,TRADE
NSW1,3/16/2022 15:10,7750.35,102.92,TRADE
NSW1,3/16/2022 15:15,7742.34,99.3,TRADE
NSW1,3/16/2022 15:20,7734.67,96.07,TRADE
NSW1,3/16/2022 15:25,7755.07,88.72,TRADE
NSW1,3/16/2022 15:30,7840.38,94.42,TRADE
NSW1,3/16/2022 15:35,7851.83,90.19,TRADE
NSW1,3/16/2022 15:40,7873.03,99.3,TRADE
NSW1,3/16/2022 15:45,7909.37,99.3,TRADE
NSW1,3/16/2022 15:50,8002.43,105.33,TRADE
NSW1,3/16/2022 15:55,8032.46,99.3,TRADE
NSW1,3/16/2022 16:00,8088.11,98.24,TRADE
NSW1,3/16/2022 16:05,8130.57,92.76,TRADE
NSW1,3/16/2022 16:10,8221.32,80.87,TRADE
NSW1,3/16/2022 16:15,8241.79,81.05,TRADE
NSW1,3/16/2022 16:20,8304.46,99.3,TRADE
NSW1,3/16/2022 16:25,8400.66,102.66,TRADE
NSW1,3/16/2022 16:30,8502.91,130.1,TRADE
NSW1,3/16/2022 16:35,8436.24,103.67,TRADE
NSW1,3/16/2022 16:40,8526.36,105.47,TRADE
NSW1,3/16/2022 16:45,8570.51,132.65,TRADE
NSW1,3/16/2022 16:50,8495.99,111.19,TRADE
NSW1,3/16/2022 16:55,8552.04,107.14,TRADE
NSW1,3/16/2022 17:00,8548.46,103.98,TRADE
NSW1,3/16/2022 17:05,8509.26,99.3,TRADE
NSW1,3/16/2022 17:10,8494.39,96.35,TRADE
NSW1,3/16/2022 17:15,8506.72,107,TRADE
NSW1,3/16/2022 17:20,8490.69,107.95,TRADE
NSW1,3/16/2022 17:25,8541.33,126.24,TRADE
NSW1,3/16/2022 17:30,8554.22,135.29,TRADE
NSW1,3/16/2022 17:35,8555.14,120,TRADE
NSW1,3/16/2022 17:40,8606.36,129.06,TRADE
NSW1,3/16/2022 17:45,8546.91,142.49,TRADE
NSW1,3/16/2022 17:50,8596.51,190.74,TRADE
NSW1,3/16/2022 17:55,8625.95,141.18,TRADE
NSW1,3/16/2022 18:00,8663.16,151.83,TRADE
NSW1,3/16/2022 18:05,8657.71,140.06,TRADE
NSW1,3/16/2022 18:10,8674.07,140.08,TRADE
NSW1,3/16/2022 18:15,8659.23,163.38,TRADE
NSW1,3/16/2022 18:20,8646.47,192.21,TRADE
NSW1,3/16/2022 18:25,8691.03,177.91,TRADE
NSW1,3/16/2022 18:30,8679.59,141.22,TRADE
NSW1,3/16/2022 18:35,8685.54,141.28,TRADE
NSW1,3/16/2022 18:40,8695.81,142.57,TRADE
NSW1,3/16/2022 18:45,8660.02,132,TRADE
NSW1,3/16/2022 18:50,8639.22,138.78,TRADE
NSW1,3/16/2022 18:55,8623.23,138.73,TRADE
NSW1,3/16/2022 19:00,8597.6,136.36,TRADE
NSW1,3/16/2022 19:05,8486.89,121.91,TRADE
NSW1,3/16/2022 19:10,8551.59,131.42,TRADE
NSW1,3/16/2022 19:15,8497.53,127.13,TRADE
NSW1,3/16/2022 19:20,8457.46,122.37,TRADE
NSW1,3/16/2022 19:25,8430.61,119.86,TRADE
NSW1,3/16/2022 19:30,8401.78,120,TRADE
NSW1,3/16/2022 19:35,8341.55,120,TRADE
NSW1,3/16/2022 19:40,8343.65,120,TRADE
NSW1,3/16/2022 19:45,8271.46,116.5,TRADE
NSW1,3/16/2022 19:50,8229.73,119.41,TRADE
NSW1,3/16/2022 19:55,8190.5,105.12,TRADE
NSW1,3/16/2022 20:00,8148.03,101.33,TRADE
NSW1,3/16/2022 20:05,8105.46,119.2,TRADE
NSW1,3/16/2022 20:10,8122.25,106.5,TRADE
NSW1,3/16/2022 20:15,8114.75,109.76,TRADE
NSW1,3/16/2022 20:20,8113.74,144.52,TRADE
NSW1,3/16/2022 20:25,8079.2,93.41,TRADE
NSW1,3/16/2022 20:30,8041.94,120,TRADE
NSW1,3/16/2022 20:35,8019.4,117.97,TRADE
NSW1,3/16/2022 20:40,7927.79,117.99,TRADE
NSW1,3/16/2022 20:45,7879.02,118.87,TRADE
NSW1,3/16/2022 20:50,7819.87,117.99,TRADE
NSW1,3/16/2022 20:55,7834.32,117.99,TRADE
NSW1,3/16/2022 21:00,7742.79,107,TRADE
NSW1,3/16/2022 21:05,7793.01,122.51,TRADE
NSW1,3/16/2022 21:10,7827.61,122.51,TRADE
NSW1,3/16/2022 21:15,7788.72,119.96,TRADE
NSW1,3/16/2022 21:20,7747.24,115.16,TRADE
NSW1,3/16/2022 21:25,7743.5,107,TRADE
NSW1,3/16/2022 21:30,7706.84,115.89,TRADE
NSW1,3/16/2022 21:35,7704.45,119.96,TRADE
NSW1,3/16/2022 21:40,7653.95,107,TRADE
NSW1,3/16/2022 21:45,7652.13,99.3,TRADE
NSW1,3/16/2022 21:50,7622.89,99.35,TRADE
NSW1,3/16/2022 21:55,7622.67,101.49,TRADE
NSW1,3/16/2022 22:00,7560.21,93.69,TRADE
NSW1,3/16/2022 22:05,7655.69,122.51,TRADE
NSW1,3/16/2022 22:10,7654.96,120,TRADE
NSW1,3/16/2022 22:15,7683.4,120,TRADE
NSW1,3/16/2022 22:20,7611.67,117.2,TRADE
NSW1,3/16/2022 22:25,7560.67,102.96,TRADE
NSW1,3/16/2022 22:30,7542.24,99.99,TRADE
NSW1,3/16/2022 22:35,7574.53,107,TRADE
NSW1,3/16/2022 22:40,7521.7,99.9,TRADE
NSW1,3/16/2022 22:45,7506.15,107,TRADE
NSW1,3/16/2022 22:50,7456.04,107,TRADE
NSW1,3/16/2022 22:55,7471.05,107,TRADE
NSW1,3/16/2022 23:00,7344.83,93.21,TRADE
NSW1,3/16/2022 23:05,7462.87,114.12,TRADE
NSW1,3/16/2022 23:10,7366.93,101.05,TRADE
NSW1,3/16/2022 23:15,7387.2,107,TRADE
NSW1,3/16/2022 23:20,7323.09,107,TRADE
NSW1,3/16/2022 23:25,7331.85,107,TRADE
NSW1,3/16/2022 23:30,7323.67,107,TRADE
NSW1,3/16/2022 23:35,7334.45,122.51,TRADE
NSW1,3/16/2022 23:40,7290.77,120,TRADE
NSW1,3/16/2022 23:45,7270.55,120,TRADE
NSW1,3/16/2022 23:50,7193.37,107,TRADE
NSW1,3/16/2022 23:55,7232.88,119.96,TRADE
NSW1,3/17/2022 0:00,7149.18,92.78,TRADE
NSW1,3/17/2022 0:05,7152.42,99.3,TRADE
NSW1,3/17/2022 0:10,7122.48,100.95,TRADE
NSW1,3/17/2022 0:15,7182.38,107,TRADE
NSW1,3/17/2022 0:20,7110.75,107,TRADE
NSW1,3/17/2022 0:25,7048.45,107,TRADE
NSW1,3/17/2022 0:30,7031.53,107,TRADE
NSW1,3/17/2022 0:35,7017.6,120,TRADE
NSW1,3/17/2022 0:40,7003.05,107,TRADE
NSW1,3/17/2022 0:45,6978.97,99.3,TRADE
NSW1,3/17/2022 0:50,6886.11,99.3,TRADE
NSW1,3/17/2022 0:55,6771.21,91.06,TRADE
NSW1,3/17/2022 1:00,6691.24,93.21,TRADE
NSW1,3/17/2022 1:05,6714.34,101,TRADE
NSW1,3/17/2022 1:10,6707.69,99.3,TRADE
NSW1,3/17/2022 1:15,6692.68,99.3,TRADE
NSW1,3/17/2022 1:20,6627.52,99.3,TRADE
NSW1,3/17/2022 1:25,6570.88,99.3,TRADE
NSW1,3/17/2022 1:30,6612.88,99.3,TRADE
NSW1,3/17/2022 1:35,6618.24,107,TRADE
NSW1,3/17/2022 1:40,6524.48,107,TRADE
NSW1,3/17/2022 1:45,6510.64,107,TRADE
NSW1,3/17/2022 1:50,6390.79,96.52,TRADE
NSW1,3/17/2022 1:55,6402.2,99.3,TRADE
NSW1,3/17/2022 2:00,6287.5,84.07,TRADE
NSW1,3/17/2022 2:05,6266.78,90.67,TRADE
NSW1,3/17/2022 2:10,6217.28,89.99,TRADE
NSW1,3/17/2022 2:15,6327.74,107,TRADE
NSW1,3/17/2022 2:20,6228.15,99.3,TRADE
NSW1,3/17/2022 2:25,6240.01,107,TRADE
NSW1,3/17/2022 2:30,6198.07,99.3,TRADE
NSW1,3/17/2022 2:35,6305.18,107,TRADE
NSW1,3/17/2022 2:40,6241.9,99.3,TRADE
NSW1,3/17/2022 2:45,6268.24,107,TRADE
NSW1,3/17/2022 2:50,6287.72,107,TRADE
NSW1,3/17/2022 2:55,6255.67,107,TRADE
NSW1,3/17/2022 3:00,6203.14,99.3,TRADE
NSW1,3/17/2022 3:05,6315.96,107,TRADE
NSW1,3/17/2022 3:10,6290.95,119.96,TRADE
NSW1,3/17/2022 3:15,6295.44,120,TRADE
NSW1,3/17/2022 3:20,6265.21,105.85,TRADE
NSW1,3/17/2022 3:25,6292.75,104.64,TRADE
NSW1,3/17/2022 3:30,6221.23,99.3,TRADE
NSW1,3/17/2022 3:35,6296.23,104.22,TRADE
NSW1,3/17/2022 3:40,6178.31,99.3,TRADE
NSW1,3/17/2022 3:45,6204.6,99.3,TRADE
NSW1,3/17/2022 3:50,6210.04,104.64,TRADE
NSW1,3/17/2022 3:55,6280.18,120,TRADE
NSW1,3/17/2022 4:00,6283.51,120,TRADE
NSW1,3/17/2022 4:05,6311.32,89.99,TRADE
NSW1,3/17/2022 4:10,6331.08,99.3,TRADE
NSW1,3/17/2022 4:15,6380.74,99.3,TRADE
NSW1,3/17/2022 4:20,6405.05,99.3,TRADE
NSW1,3/17/2022 4:25,6397.8,99.3,TRADE
NSW1,3/17/2022 4:30,6467.53,100.44,TRADE
NSW1,3/17/2022 4:35,6538.71,98.61,TRADE
NSW1,3/17/2022 4:40,6534.98,97.94,TRADE
NSW1,3/17/2022 4:45,6587.29,98.58,TRADE
NSW1,3/17/2022 4:50,6584.93,98.6,TRADE
NSW1,3/17/2022 4:55,6652.06,97.64,TRADE
NSW1,3/17/2022 5:00,6734.86,93.21,TRADE
NSW1,3/17/2022 5:05,6850.66,97.62,TRADE
NSW1,3/17/2022 5:10,6979.85,97.51,TRADE
NSW1,3/17/2022 5:15,7019.42,91.96,TRADE
NSW1,3/17/2022 5:20,7110.98,97.67,TRADE
NSW1,3/17/2022 5:25,7189.83,96.76,TRADE
NSW1,3/17/2022 5:30,7185.78,95.11,TRADE
NSW1,3/17/2022 5:35,7381,92.89,TRADE
NSW1,3/17/2022 5:40,7418.97,97.18,TRADE
NSW1,3/17/2022 5:45,7479.39,97.28,TRADE
NSW1,3/17/2022 5:50,7577.18,132.35,TRADE
NSW1,3/17/2022 5:55,7577.41,99.3,TRADE
NSW1,3/17/2022 6:00,7629.69,126.43,TRADE
NSW1,3/17/2022 6:05,7701.56,99.3,TRADE
NSW1,3/17/2022 6:10,7750.43,109.56,TRADE
NSW1,3/17/2022 6:15,7714.63,103.86,TRADE
NSW1,3/17/2022 6:20,7817.67,120,TRADE
NSW1,3/17/2022 6:25,7866.53,120,TRADE
NSW1,3/17/2022 6:30,7900.82,121.51,TRADE
NSW1,3/17/2022 6:35,7949.07,122.37,TRADE
NSW1,3/17/2022 6:40,7992.22,127.95,TRADE
NSW1,3/17/2022 6:45,7932.42,120,TRADE
NSW1,3/17/2022 6:50,7933.28,121.12,TRADE
NSW1,3/17/2022 6:55,7959.53,123.06,TRADE
NSW1,3/17/2022 7:00,7917.33,122.2,TRADE
NSW1,3/17/2022 7:05,7887.68,118.25,TRADE
NSW1,3/17/2022 7:10,7889.89,94.74,TRADE
NSW1,3/17/2022 7:15,7910.67,100.99,TRADE
NSW1,3/17/2022 7:20,7886.62,103.71,TRADE
NSW1,3/17/2022 7:25,7859.26,93.26,TRADE
NSW1,3/17/2022 7:30,7754.22,91.49,TRADE
NSW1,3/17/2022 7:35,7748.63,99.3,TRADE
NSW1,3/17/2022 7:40,7748.96,100.69,TRADE
NSW1,3/17/2022 7:45,7728.31,107,TRADE
NSW1,3/17/2022 7:50,7705.04,100.29,TRADE
NSW1,3/17/2022 7:55,7706.58,99.51,TRADE
NSW1,3/17/2022 8:00,7690.8,91.96,TRADE
NSW1,3/17/2022 8:05,7612.71,107,TRADE
NSW1,3/17/2022 8:10,7618.74,102.41,TRADE
NSW1,3/17/2022 8:15,7578.67,106.58,TRADE
NSW1,3/17/2022 8:20,7566.48,107,TRADE
NSW1,3/17/2022 8:25,7519.28,99.3,TRADE
NSW1,3/17/2022 8:30,7460.5,99.3,TRADE
NSW1,3/17/2022 8:35,7398.35,99.3,TRADE
NSW1,3/17/2022 8:40,7396.37,99.3,TRADE
NSW1,3/17/2022 8:45,7367.36,99.3,TRADE
NSW1,3/17/2022 8:50,7322.48,111.04,TRADE
NSW1,3/17/2022 8:55,7360.95,112.24,TRADE
NSW1,3/17/2022 9:00,7400.96,103.68,TRADE
NSW1,3/17/2022 9:05,7301.39,119.96,TRADE
NSW1,3/17/2022 9:10,7373.73,120,TRADE
NSW1,3/17/2022 9:15,7278.22,116.54,TRADE
NSW1,3/17/2022 9:20,7306.43,116.98,TRADE
NSW1,3/17/2022 9:25,7297.52,99.3,TRADE
NSW1,3/17/2022 9:30,7182.28,115.74,TRADE
NSW1,3/17/2022 9:35,7275.9,120,TRADE
NSW1,3/17/2022 9:40,7283.71,120,TRADE
NSW1,3/17/2022 9:45,7246.36,119.96,TRADE
NSW1,3/17/2022 9:50,7264.91,107,TRADE
NSW1,3/17/2022 9:55,7211.39,93.01,TRADE
NSW1,3/17/2022 10:00,7215.47,101.88,TRADE
NSW1,3/17/2022 10:05,7201.68,120,TRADE
NSW1,3/17/2022 10:10,7135.09,99.3,TRADE
NSW1,3/17/2022 10:15,7140.51,107,TRADE
NSW1,3/17/2022 10:20,7142.27,90.53,TRADE
NSW1,3/17/2022 10:25,7102.49,93.66,TRADE
NSW1,3/17/2022 10:30,7119.85,91.66,TRADE
NSW1,3/17/2022 10:35,7110.65,107,TRADE
NSW1,3/17/2022 10:40,7088.74,107,TRADE
NSW1,3/17/2022 10:45,7128.69,104.85,TRADE
NSW1,3/17/2022 10:50,7120.56,99.24,TRADE
NSW1,3/17/2022 10:55,7200.02,93.21,TRADE
NSW1,3/17/2022 11:00,7222.7,99.3,TRADE
NSW1,3/17/2022 11:05,7202.44,97.22,TRADE
NSW1,3/17/2022 11:10,7195.54,105.88,TRADE
